"player","position","game_num","week_num","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","status","reason","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","safety_md","year"
"Trevon Wesco","TE","12","12","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","3","3.00","0","100.0%","3.00","0","0","0","0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"13","23%","0","0%","11","44%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Trevon Wesco","TE","13","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"2","4%","0","0%","1","4%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Trevon Wesco","TE","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Trevon Wesco","TE","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Trevon Wesco","TE","16","17","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0","0","0","0","0.0","1","0","1","0","0",NA,NA,NA,NA,NA,NA,"9","17%","0","0%","15","50%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Trevon Wesco","TE","17","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"12","24%","0","0%","10","43%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","1","1","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","13","13.00","0","50.0%","6.50",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","44","68%","0","0%","1","4%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","2","2","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1","13","13.00","0","25.0%","3.25",NA,"0","0","0.0","1","0","1","0","0","0","0","0","0","0","0","34","61%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","3","3","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","40","13.33","0","100.0%","13.33",NA,"0","0","0.0","0","0","0","0","0","0","0","0","1","0","0","33","57%","0","0%","2","8%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","65%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","5","5","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","72","36.00","0","66.7%","24.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","59","92%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","6","7","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","45","76%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","7","8","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","74%","0","0%","3","11%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","8","9","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","40","78%","1","1%","1","3%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","9","10","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","5","119","23.80","2","62.5%","14.88",NA,"2","12","0.0","0","0","0","0","0","0","0","0","0","0","0","48","77%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","10","11","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","28","14.00","0","100.0%","14.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","52","79%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","11","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4","58","14.50","0","66.7%","9.67",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","43","75%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","12","13","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","4","4.00","0","50.0%","2.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","52","95%","1","1%","1","3%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","13","14","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","3","23","7.67","1","37.5%","2.88",NA,"1","6","0.0","0","0","0","0","0","0","0","0","0","0","0","64","96%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","14","15","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","51","82%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","15","16","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","23","11.50","0","66.7%","7.67",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","46","75%","0","0%","5","21%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","16","17","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","4","4.00","0","33.3%","1.33",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","45","69%","0","0%","6","24%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Nick Westbrook-Ikhine","WR","17","18","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","43","57%","0","0%","9","38%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","9","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","11","12","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2","2.00","0","100.0%","2.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","14%","0","0%","9","35%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Cody White","WR","17","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","6","6","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"12","17%","0","0%","7","24%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","7","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","64","64.00","0","100.0%","64.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"21","29%","0","0%","7","22%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","8","8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0.0","0","1","1","0","0",NA,NA,NA,NA,NA,NA,"30","47%","0","0%","9","47%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","9","9","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","10","10.00","0","100.0%","10.00",NA,NA,NA,"0.0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"18","35%","0","0%","14","54%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","10","10","*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","0","0","0","0","0.0%","0.00",NA,NA,NA,"0.0","1","0","1","0","0",NA,NA,NA,NA,NA,NA,"31","66%","0","0%","10","42%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","11","11","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,"1","2%","0","0%","11","35%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","12","12","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0.0%","0",NA,NA,NA,"0.0","0","1","1","0","0",NA,NA,NA,NA,NA,NA,"18","32%","0","0%","5","29%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Kevin White","WR","17","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Did Not Play",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","11","12","*","22","28","78.57","315","3","0","149.3","1","7","11.25","13.39","3","2","0.67","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","63","100%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","12","13","*","31","57","54.39","369","0","2","59.8","1","3","6.47","4.89","3","7","2.33","1",NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","85","100%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","13","14","*","27","44","61.36","268","0","0","78.6","3","30","6.09","6.09","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1","0","0","0","0","0","67","91%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","14","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","16","17","*","23","46","50.00","240","0","2","47.4","4","36","5.22","3.26","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,NA,"1","1","0","0","0","0","70","100%","0","0%","0","0%","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Mike White","QB","17","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,2022
"Rachaad White","RB","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","14","2.33","0","2","2","7","3.50","0","100.0%","3.50",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","17","27%","0","0%","16","67%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","2","2","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","0.50","0","2","0","0","0","0","0.0%","0.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","9","13%","0","0%","10","38%",NA,NA,NA,NA,NA,NA,"0","0","0","0",NA,2022
"Rachaad White","RB","3","3","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","6","9%","0","0%","10","40%",NA,NA,NA,NA,NA,NA,"1","20","20.00","0",NA,2022
"Rachaad White","RB","4","4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","6","2.00","1","5","5","50","10.00","0","100.0%","10.00",NA,"1","6","0.0","0","0","0","0","0","1","1","0","0","0","0","24","38%","0","0%","11","37%",NA,NA,NA,NA,NA,NA,"2","51","25.50","0",NA,2022
"Rachaad White","RB","5","5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","14","2.80","0","4","3","28","9.33","0","75.0%","7.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","31","39%","0","0%","7","32%",NA,NA,NA,NA,NA,NA,"1","18","18.00","0",NA,2022
"Rachaad White","RB","6","6","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","12","3.00","0","4","3","11","3.67","0","75.0%","2.75",NA,"0","0","0.0","0","1","1","0","0","0","0","0","0","0","0","16","22%","0","0%","10","36%",NA,NA,NA,NA,NA,NA,"2","54","27.00","0",NA,2022
"Rachaad White","RB","7","7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","24","4.00","0","2","1","8","8.00","0","50.0%","4.00",NA,"0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","29","43%","0","0%","10","42%",NA,NA,NA,NA,NA,NA,"2","46","23.00","0",NA,2022
